objectid,unicode,x,y,wvp,krw_lichaam,krw_code,grvl150mg,grvl1000mg,filter_zoet_zout,pmg_kwantiteit,krw_kwantiteit,krw_doel,verdroging,project,project_naam,kantonnier,vervanger,logger,evid_terrbeh,evid_terrbeh_txt,vergunning,iwaco,calibratie,lmg_rivm,pmg_kwal_2006,krw_kwal_2006,bestrijd_2006,pmg_kwal_2015,krw_kwal_2015,p2_bestrijd,p3_medisch,p4_industrie,onderhoudsronde,foto,opmerking,getal2,pmg_kwal_2012,krw_kwal_2012,bestrijd_2012,wrsch_verwijderd,em_slimflex_2015,tecontr_aanwezigheidput,veldlabel,pmg_kwal_2017,krw_kwal_2017,perc2bm_2017,perc3en4_2017,bronhouder,nitg_nr,buis_nr,krw_kwantiteit2019,InwinMethLoc
4243,B43C0345-0,64925,408725,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"1",,0,0,0,0,,,"7",,0,0,0,,,B43C0345,"0",,9
4244,B43C0346-0,63343,407527,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,"2013","0",,0,0,0,0,,,"2",,0,0,0,,zeeland,B43C0346,"0",,9
4245,B43C0347-0,60430,404650,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"999",,0,0,0,,,B43C0347,"0",,9
4246,B43C0348-0,60931,411268,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"1",,0,0,0,,,B43C0348,"0",,9
4247,B43C0349-0,65830,408770,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"3",,0,0,0,,,B43C0349,"0",,9
4248,B43C0350-0,60084,410029,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"999",,0,0,0,,,B43C0350,"0",,9
4249,B43C0351-0,60334,410210,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"999",,0,0,0,,,B43C0351,"0",,9
4250,B43C0352-0,60331,410925,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"999",,0,0,0,,,B43C0352,"0",,9
4251,B43C0353-0,60455,408515,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"999",,0,0,0,,,B43C0353,"0",,9
4252,B43C0354-0,60633,408611,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"5",,0,0,0,,,B43C0354,"0",,9
4253,B43C0355-0,60211,405229,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"999",,0,0,0,,,B43C0355,"0",,9
4254,B43C0356-0,65171,409888,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"999",,0,0,0,,,B43C0356,"0",,9
4255,B43C0357-0,64080,401820,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"4",,0,0,0,,,B43C0357,"0",,9
4256,B43C0358-0,64060,401800,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"4",,0,0,0,,,B43C0358,"0",,9
4257,B43C0359-0,64580,408010,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"4",,0,0,0,,,B43C0359,"0",,9
4258,B43C0360-0,64592,407899,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"4",,0,0,0,,,B43C0360,"0",,9
4259,B43C0361-0,60430,404650,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"999",,0,0,0,,,B43C0361,"0",,9
7425,EC-112_diep,,,,,,,,,,,,0,1,Perkpolder,,,,,,,,,,,,,,,,,,,"0",,0,,,,,,,,,,,,,EC,112_diep,,9
4260,B43C0362-0,67970,406300,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"3",,0,0,0,,,B43C0362,"0",,9
4261,B43C0363-0,65660,401820,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"3",,0,0,0,,,B43C0363,"0",,9
4262,B43C0364-0,60290,401020,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"3",,0,0,0,,,B43C0364,"0",,9
4263,B43C0365-0,65830,408770,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"3",,0,0,0,,,B43C0365,"0",,9
4264,B43C0366-0,69300,405410,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"4",,0,0,0,,,B43C0366,"0",,9
4265,B43C0367-0,64830,406810,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"999",,0,0,0,,,B43C0367,"0",,9
4266,B43C0368-0,60080,411160,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"63",,0,0,0,,,B43C0368,"0",,9
4267,B43C0369-0,60970,411010,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"63",,0,0,0,,,B43C0369,"0",,9
4269,B43C0371-0,67845,405170,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"61",,0,0,0,,,B43C0371,"0",,9
4270,B43C0372-0,67979,405260,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"61",,0,0,0,,,B43C0372,"0",,9
4271,B43C0373-0,67956,405236,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"61",,0,0,0,,,B43C0373,"0",,9
4272,B43C0374-0,67958,405237,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"61",,0,0,0,,,B43C0374,"0",,9
4273,B43C0375-0,67958,405236,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"61",,0,0,0,,,B43C0375,"0",,9
4274,B43C0376-0,67980,405225,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"61",,0,0,0,,,B43C0376,"0",,9
4275,B43C0377-0,68104,405338,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"61",,0,0,0,,,B43C0377,"0",,9
4276,B43C0378-0,68628,405570,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"61",,0,0,0,,,B43C0378,"0",,9
4277,B43C0379-0,68660,405600,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"61",,0,0,0,,,B43C0379,"0",,9
4278,B43C0380-0,68612,405599,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"61",,0,0,0,,,B43C0380,"0",,9
4279,B43C0381-0,68569,405675,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"61",,0,0,0,,,B43C0381,"0",,9
4280,B43C0382-0,68504,405790,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"61",,0,0,0,,,B43C0382,"0",,9
4281,B43C0383-0,67955,405295,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"61",,0,0,0,,,B43C0383,"0",,9
4282,B43C0384-0,68420,405487,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"61",,0,0,0,,,B43C0384,"0",,9
4283,B43C0385-0,68543,405720,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"61",,0,0,0,,,B43C0385,"0",,9
4284,B43C0387-0,61579,408463,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,"2013","0",,0,0,0,0,,,"7",,0,0,0,,zeeland,B43C0387,"0",,9
4285,B43C0388-0,69522,404614,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,"2013","1",,0,0,0,0,,,"7",,0,0,0,,zeeland,B43C0388,"0",,9
4286,B43C0389-0,60036,411203,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"63",,0,0,0,,,B43C0389,"0",,9
4287,B43C0390-0,60030,411219,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"63",,0,0,0,,,B43C0390,"0",,9
4288,B43C0391-0,60922,410957,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"63",,0,0,0,,,B43C0391,"0",,9
4289,B43D0095-0,70300,408940,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"1",,0,0,0,,,B43D0095,"0",,9
4290,B43D0096-0,70300,408930,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"1",,0,0,0,,,B43D0096,"0",,9
4291,B43D0097-0,70300,408905,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"1",,0,0,0,,,B43D0097,"0",,9
4292,B43D0098-0,70300,408865,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"1",,0,0,0,,,B43D0098,"0",,9
4293,B43D0099-0,70330,408940,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"1",,0,0,0,,,B43D0099,"0",,9
4294,B43D0100-0,70315,408940,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"1",,0,0,0,,,B43D0100,"0",,9
4295,B43D0101-0,70280,408940,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"1",,0,0,0,,,B43D0101,"0",,9
4296,B43D0102-0,70250,408940,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"1",,0,0,0,,,B43D0102,"0",,9
4297,B43D0103-0,70200,408940,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"1",,0,0,0,,,B43D0103,"0",,9
4298,B43D0104-0,70100,408940,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"1",,0,0,0,,,B43D0104,"0",,9
4299,B43D0105-0,70145,408635,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"1",,0,0,0,,,B43D0105,"0",,9
7426,EC-112_ondiep,,,,,,,,,,,,0,1,Perkpolder,,,,,,,,,,,,,,,,,,,"0",,0,,,,,,,,,,,,,EC,112_ondiep,,9
4300,B43D0171-0,70400,405890,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"7",,0,0,0,,,B43D0171,"0",,9
4301,B43D0188-0,70369,404144,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,"2013","1",,0,0,0,0,,,"7",,0,0,0,,zeeland,B43D0188,"0",,9
4302,B43D0189-0,71500,404780,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"99",,0,0,0,,,B43D0189,"0",,9
4303,B43D0190-0,70140,401240,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"8",,0,0,0,,,B43D0190,"0",,9
4304,B43D0191-0,71740,400130,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"99",,0,0,0,,,B43D0191,"0",,9
4305,B43D0192-0,70807,402525,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,"2013","0",Door hekwerk niet meer bereikbaar.,0,0,0,0,,,"7",,0,0,0,,zeeland,B43D0192,"0",,9
4307,B43D0289-0,71320,401800,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"99",,0,0,0,,,B43D0289,"0",,9
4308,B43D0291-0,71180,403025,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"63",,0,0,0,,,B43D0291,"0",,9
4309,B43D0292-0,71530,403095,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"63",,0,0,0,,,B43D0292,"0",,9
4310,B43D0293-0,72005,403100,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"63",,0,0,0,,,B43D0293,"0",,9
4311,B43D0294-0,71700,402030,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"63",,0,0,0,,,B43D0294,"0",,9
4312,B43D0295-0,70102,401872,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"63",,0,0,0,,,B43D0295,"0",,9
4313,B43D0296-0,70423,401633,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"63",,0,0,0,,,B43D0296,"0",,9
4314,B43D0297-0,70158,402015,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"63",,0,0,0,,,B43D0297,"0",,9
4315,B43D0298-0,70519,401737,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"63",,0,0,0,,,B43D0298,"0",,9
4316,B43D0299-0,71130,402800,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"63",,0,0,0,,,B43D0299,"0",,9
4317,B43D0300-0,71220,402880,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"63",,0,0,0,,,B43D0300,"0",,9
4318,B43D0301-0,71200,402780,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"63",,0,0,0,,,B43D0301,"0",,9
4319,B43D0302-0,71170,402640,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"63",,0,0,0,,,B43D0302,"0",,9
4320,B47H0001-0,15273,375339,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"61",,0,0,0,,,B47H0001,"0",,9
4321,B47H0001-1,15273,375339,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B47H0001,"1",,9
4322,B47H0010-0,16760,377820,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"62",,0,0,0,,,B47H0010,"0",,9
4324,B47H0035-0,15990,376100,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"1",,0,0,0,0,,,"7",,0,0,0,,,B47H0035,"0",,9
4325,B47H0036-0,19990,376380,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"99",,0,0,0,,,B47H0036,"0",,9
4326,B47H0038-0,17570,376170,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,"2016","0",,0,0,0,0,,,"0",,0,0,0,,zeeland,B47H0038,"0",,9
4327,B47H0102-0,19090,377590,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"4",,0,0,0,,,B47H0102,"0",,9
4328,B47H0106-0,16760,377820,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"62",,0,0,0,,,B47H0106,"0",,9
4330,B47H0108-0,19095,377020,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"0",,0,0,0,,,B47H0108,"0",,9
4331,B47H0109-0,14940,377620,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"61",,0,0,0,,,B47H0109,"0",,9
4332,B47H0110-0,15040,377540,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"61",,0,0,0,,,B47H0110,"0",,9
4333,B47H0111-0,19180,377030,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"0",,0,0,0,,,B47H0111,"0",,9
4334,B47H0112-0,19535,376790,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"0",,0,0,0,,,B47H0112,"0",,9
4335,B47H0113-0,19250,376810,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"0",,0,0,0,,,B47H0113,"0",,9
4336,B48A0001-0,24681,389540,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"99",,0,0,0,,,B48A0001,"0",,9
2874,B48E0151-3,43157,395279,,,,-27,-77,zout,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B48E0151,"3",0,9
2875,B48E0154-1,44110,395410,WVP1a,,,-7,-57,zout,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B48E0154,"1",0,9
2876,B48E0154-2,44110,395410,WVP1a,,,-7,-57,zout,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B48E0154,"2",0,9
7427,Peilbuis PB 07_diep,,,,,,,,,,,,0,1,Perkpolder,,,,,,,,,,,,,,,,,,,"0",,0,,,,,,,,,,,,,Peilbuis PB 07_diep,,,9
2877,B48E0154-3,44110,395410,WVP1b,,,-7,-57,zout,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B48E0154,"3",0,9
4337,B48A0002-0,24900,389665,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"1",,0,0,0,,,B48A0002,"0",,9
4338,B48A0003-0,24975,389715,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"1",,0,0,0,,,B48A0003,"0",,9
4339,B48A0004-0,25215,389945,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"5",,0,0,0,,,B48A0004,"0",,9
4340,B48A0005-0,25870,390390,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"1",,0,0,0,0,,,"1",,0,0,0,,,B48A0005,"0",,9
4341,B48A0006-0,25292,388396,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"99",,0,0,0,,,B48A0006,"0",,9
4342,B48A0007-0,25380,388535,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,"2014","0",,0,0,0,0,,,"7",,0,0,0,,zeeland,B48A0007,"0",,9
4343,B48A0008-0,26045,388845,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"1",,0,0,0,,,B48A0008,"0",,9
4344,B48A0009-0,23829,390951,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"99",,0,0,0,,,B48A0009,"0",,9
4345,B48A0010-0,24026,391026,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"1",,0,0,0,,,B48A0010,"0",,9
4346,B48A0011-0,24400,391580,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"5",,0,0,0,,,B48A0011,"0",,9
4347,B48A0012-0,23673,391599,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"1",,0,0,0,,,B48A0012,"0",,9
4348,B48A0013-0,24800,390120,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"1",,0,0,0,,,B48A0013,"0",,9
4349,B48A0045-0,27700,395160,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"4",,0,0,0,,,B48A0045,"0",,9
4350,B48A0046-0,28250,391020,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"4",,0,0,0,,,B48A0046,"0",,9
4351,B48A0050-0,25452,399427,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"1",,0,0,0,,,B48A0050,"0",,9
4352,B48A0050-1,25452,399427,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B48A0050,"1",,9
4353,B48A0051-0,25608,399515,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"1",,0,0,0,,,B48A0051,"0",,9
4354,B48A0051-1,25608,399515,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B48A0051,"1",,9
4355,B48A0052-0,26584,399854,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"1",,0,0,0,,,B48A0052,"0",,9
4356,B48A0052-1,26584,399854,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B48A0052,"1",,9
4357,B48A0054-0,24532,399038,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"1",,0,0,0,,,B48A0054,"0",,9
4358,B48A0054-1,24532,399038,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B48A0054,"1",,9
4359,B48A0055-0,23600,398714,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"3",,0,0,0,,,B48A0055,"0",,9
4360,B48A0056-0,24240,399160,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"1",,0,0,0,0,,,"7",,0,0,0,,,B48A0056,"0",,9
4361,B48A0057-0,23461,398822,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"1",,0,0,0,,,B48A0057,"0",,9
4362,B48A0057-1,23461,398822,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B48A0057,"1",,9
4363,B48A0058-0,26894,399358,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"1",,0,0,0,,,B48A0058,"0",,9
4364,B48A0116-0,20345,395400,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"4",,0,0,0,,,B48A0116,"0",,9
4365,B48A0122-0,25138,389600,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"1",,0,0,0,0,,,"7",,0,0,0,,RIVM,B48A0122,"0",,9
4366,B48A0125-0,26560,398230,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,verfbeurt,"0",,0,0,0,0,,,"8",,0,0,0,,,B48A0125,"0",,9
4367,B48A0126-0,24520,396120,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"99",,0,0,0,,,B48A0126,"0",,9
4369,B48A0128-0,23640,393120,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"99",,0,0,0,,,B48A0128,"0",,9
4370,B48A0129-0,27290,391040,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"8",,0,0,0,,,B48A0129,"0",,9
4371,B48A0130-0,21580,394040,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"1",,0,0,0,,,B48A0130,"0",,9
4372,B48A0131-0,21920,396850,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"7",,0,0,0,,,B48A0131,"0",,9
4373,B48A0132-0,24469,398199,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,"2014","0",,0,0,0,0,,,"7",,0,0,0,,zeeland,B48A0132,"0",,9
4374,B48A0133-0,26480,395860,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,verfbeurt nodig,"0",,0,0,0,0,,,"8",,0,0,0,,,B48A0133,"0",,9
4375,B48A0134-0,25480,393320,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"99",,0,0,0,,,B48A0134,"0",,9
4376,B48A0135-0,28090,392603,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,"2014","0",,0,0,0,0,,,"7",,0,0,0,,zeeland,B48A0135,"0",,9
4377,B48A0136-0,29180,390080,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"7",,0,0,0,,,B48A0136,"0",,9
4378,B48A0138-0,29430,398780,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"1",,0,0,0,0,,,"7",,0,0,0,,,B48A0138,"0",,9
4379,B48A0139-0,27650,391110,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"8",,0,0,0,,,B48A0139,"0",,9
4380,B48A0140-0,29400,396810,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"99",,0,0,0,,,B48A0140,"0",,9
4381,B48A0141-0,24279,395844,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,"2014","0",,0,0,0,0,,,"7",,0,0,0,,zeeland,B48A0141,"0",,9
4382,B48A0142-0,28290,397350,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,"2014","0",CHECKEN XY-COORDINAAT,0,0,0,0,,,"7",,0,0,0,,zeeland,B48A0142,"0",,9
4383,B48A0143-0,20276,395560,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,"2014","0",,0,0,0,0,,,"7",,0,0,0,,zeeland,B48A0143,"0",,9
4384,B48A0146-0,23625,393105,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,"2014","0",,0,0,0,0,,,"7",,0,0,0,,zeeland,B48A0146,"0",,9
4385,B48A0147-0,20340,396750,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"4",,0,0,0,,,B48A0147,"0",,9
